date,topic,title,date_dt,month,weekday,title_length
2026/05/26,Силовые структуры,Ударивший байкера ножом москвич дал ему конфету перед нападением,2026-05-26,2026-05,Tuesday,64
2026/05/26,Бывший СССР,Лукашенко с ужасом воспринял новость из-за границы,2026-05-26,2026-05,Tuesday,50
2026/05/26,Бывший СССР,В МИД России рассказали о реакции Украины на удар ВСУ по колледжу в Старобельске,2026-05-26,2026-05,Tuesday,80
2026/05/26,Экономика,Рублю спрогнозировали ослабление к доллару,2026-05-26,2026-05,Tuesday,42
2026/05/26,Наука и техника,«Калашников» впервые показал дрон-матку «Фортис»,2026-05-26,2026-05,Tuesday,48
2026/05/26,Экономика,Назван эффективный способ избавить клубнику от паразитов,2026-05-26,2026-05,Tuesday,56
2026/05/26,Экономика,«Газпром» решил отказаться от производства спутников,2026-05-26,2026-05,Tuesday,52
2026/05/26,Силовые структуры,Россиянин при своей девушке надругался над другом,2026-05-26,2026-05,Tuesday,49
2026/05/26,Экономика,Назван новый уполномоченный по правам российского бизнеса,2026-05-26,2026-05,Tuesday,57
2026/05/26,Ценности,Алину Кабаеву в облегающем костюме засняли на тренировке,2026-05-26,2026-05,Tuesday,56
2026/05/26,Экономика,В США едва не исчез популярный продукт питания,2026-05-26,2026-05,Tuesday,46
2026/05/26,Силовые структуры,Шаурму с наркотиками попытались пронести на заседание в российский суд,2026-05-26,2026-05,Tuesday,70
2026/05/26,Бывший СССР,Лукашенко призвал не резать пуповину,2026-05-26,2026-05,Tuesday,36
2026/05/26,Путешествия,Поездки в Азию обойдутся россиянам дешевле туров в Турцию и Египет,2026-05-26,2026-05,Tuesday,66
2026/05/26,Авто,На границе России и Казахстана образовалась гигантская автомобильная пробка,2026-05-26,2026-05,Tuesday,75
2026/05/26,Спорт,В Госдуме резко отреагировали на переход сына Плющенко в сборную Азербайджана,2026-05-26,2026-05,Tuesday,77
2026/05/26,Мир,Митрополита Илариона выпустили на свободу,2026-05-26,2026-05,Tuesday,41
2026/05/26,Мир,Песков сообщил о реакции ЕС на предупреждение России по Киеву,2026-05-26,2026-05,Tuesday,61
2026/05/26,Культура,Киркоров пожаловался на завистливых одноклассников,2026-05-26,2026-05,Tuesday,50
2026/05/26,Наука и техника,Россия поучаствует в конкурсе на спутник KazSat-3R,2026-05-26,2026-05,Tuesday,50
